origem_ponto,origem_lat,origem_long,destino_ponto,destino_lat,destino_long
"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085,"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021
"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085,"Sambódromo do Anhembi, São Paulo, SP, Brasil",-23.5201591,-46.646941
"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085,"Estação da Luz, São Paulo, SP, Brasil",-23.53512225,-46.63539301511077
"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085,"Museu de Arte de São Paulo (MASP), São Paulo, SP, Brasil",-23.561409,-46.6607528
"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085,"Centro Cultural Banco do Brasil, São Paulo, SP, Brasil",-23.5475552,-46.6346871
"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085,"Parque da Independência, São Paulo, SP, Brasil",-23.58068085,-46.6093112
"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085,"Praça da Sé, São Paulo, SP, Brasil",-23.5503898,-46.6330809
"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085,"Conjunto Nacional, São Paulo, SP, Brasil",-23.55904075,-46.66023550128296
"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085,"UPA - Vila Santa Catarina, São Paulo, SP, Brasil",-23.6567612,-46.6561865
"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085,"Teatro J. Safra, São Paulo, SP, Brasil",-23.5163523,-46.6792215
"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085,"Parque Ecológico do Tietê, São Paulo, SP, Brasil",-23.50206745,-46.53855120749404
"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085,"Shopping Aricanduva, São Paulo, SP, Brasil",-23.565902,-46.50307491040508
"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085,"Sesc Itaquera, São Paulo, SP, Brasil",-23.58095,-46.468638095570725
"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085,"Parque do Carmo, São Paulo, SP, Brasil",-23.5787082,-46.458056
"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085,"Shopping Metrô Itaquera, São Paulo, SP, Brasil",-23.54076145,-46.47049279786765
"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085,"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001
"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085,"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565
"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085,"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278
"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085,"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362
"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085,"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171
"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085,"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955
"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085,"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Teatro Santander, São Paulo, SP, Brasil",-23.5928491,-46.6943788
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Liberdade, São Paulo, SP, Brasil",-23.5653114,-46.6426594
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Hospital São Luiz, São Paulo, SP, Brasil",-23.5921253,-46.6802154
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Shopping Interlagos, São Paulo, SP, Brasil",-23.6717075,-46.6778286
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Hospital das Clínicas, São Paulo, SP, Brasil",-23.557827,-46.6727323
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Shopping Center Norte, São Paulo, SP, Brasil",-23.5162851,-46.61803653103877
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Parque da Juventude, São Paulo, SP, Brasil",-23.50737775,-46.62177797548021
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Mercado Municipal de São Paulo, São Paulo, SP, Brasil",-23.54173325,-46.62952437380088
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Shopping Vila Maria, São Paulo, SP, Brasil",-23.5919413,-46.7600413
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Igreja Nossa Senhora do Brasil, São Paulo, SP, Brasil",-23.56946695,-46.67277716373626
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Parque da Água Branca, São Paulo, SP, Brasil",-23.5303306,-46.66953612685586
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Shopping Penha, São Paulo, SP, Brasil",-23.5251778,-46.54675185766971
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Museu do Futebol, São Paulo, SP, Brasil",-23.5474227,-46.6654699
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Instituto Butantan, São Paulo, SP, Brasil",-23.56699385,-46.72040888262042
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Parque Villa-Lobos, São Paulo, SP, Brasil",-23.5439238,-46.725835
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Centro Cultural São Paulo, São Paulo, SP, Brasil",-23.5700325,-46.64023039547913
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Universidade de São Paulo (USP, Portão 1), São Paulo, SP, Brasil",-23.56663,-46.7091
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Igreja de São Bento, São Paulo, SP, Brasil",-23.5439504,-46.6366131
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Praça Roosevelt, São Paulo, SP, Brasil",-23.54869465,-46.64678129316892
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Rua Augusta, São Paulo, SP, Brasil",-23.559829,-46.6619973
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Sambódromo do Anhembi, São Paulo, SP, Brasil",-23.5201591,-46.646941
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Estação da Luz, São Paulo, SP, Brasil",-23.53512225,-46.63539301511077
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Museu de Arte de São Paulo (MASP), São Paulo, SP, Brasil",-23.561409,-46.6607528
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Centro Cultural Banco do Brasil, São Paulo, SP, Brasil",-23.5475552,-46.6346871
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Parque da Independência, São Paulo, SP, Brasil",-23.58068085,-46.6093112
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Praça da Sé, São Paulo, SP, Brasil",-23.5503898,-46.6330809
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Conjunto Nacional, São Paulo, SP, Brasil",-23.55904075,-46.66023550128296
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"UPA - Vila Santa Catarina, São Paulo, SP, Brasil",-23.6567612,-46.6561865
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Teatro J. Safra, São Paulo, SP, Brasil",-23.5163523,-46.6792215
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Parque Ecológico do Tietê, São Paulo, SP, Brasil",-23.50206745,-46.53855120749404
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Shopping Aricanduva, São Paulo, SP, Brasil",-23.565902,-46.50307491040508
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Sesc Itaquera, São Paulo, SP, Brasil",-23.58095,-46.468638095570725
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Parque do Carmo, São Paulo, SP, Brasil",-23.5787082,-46.458056
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Shopping Metrô Itaquera, São Paulo, SP, Brasil",-23.54076145,-46.47049279786765
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955
"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773,"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Teatro Santander, São Paulo, SP, Brasil",-23.5928491,-46.6943788
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Liberdade, São Paulo, SP, Brasil",-23.5653114,-46.6426594
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Hospital São Luiz, São Paulo, SP, Brasil",-23.5921253,-46.6802154
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Shopping Interlagos, São Paulo, SP, Brasil",-23.6717075,-46.6778286
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Hospital das Clínicas, São Paulo, SP, Brasil",-23.557827,-46.6727323
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Shopping Center Norte, São Paulo, SP, Brasil",-23.5162851,-46.61803653103877
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Parque da Juventude, São Paulo, SP, Brasil",-23.50737775,-46.62177797548021
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Mercado Municipal de São Paulo, São Paulo, SP, Brasil",-23.54173325,-46.62952437380088
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Hospital São Camilo, São Paulo, SP, Brasil",-23.5339296,-46.6931917
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Shopping Vila Maria, São Paulo, SP, Brasil",-23.5919413,-46.7600413
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Igreja Nossa Senhora do Brasil, São Paulo, SP, Brasil",-23.56946695,-46.67277716373626
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Parque da Água Branca, São Paulo, SP, Brasil",-23.5303306,-46.66953612685586
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Shopping Penha, São Paulo, SP, Brasil",-23.5251778,-46.54675185766971
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Museu do Futebol, São Paulo, SP, Brasil",-23.5474227,-46.6654699
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Instituto Butantan, São Paulo, SP, Brasil",-23.56699385,-46.72040888262042
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Parque Villa-Lobos, São Paulo, SP, Brasil",-23.5439238,-46.725835
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Centro Cultural São Paulo, São Paulo, SP, Brasil",-23.5700325,-46.64023039547913
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Universidade de São Paulo (USP, Portão 1), São Paulo, SP, Brasil",-23.56663,-46.7091
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Igreja de São Bento, São Paulo, SP, Brasil",-23.5439504,-46.6366131
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Praça Roosevelt, São Paulo, SP, Brasil",-23.54869465,-46.64678129316892
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Rua Augusta, São Paulo, SP, Brasil",-23.559829,-46.6619973
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Teatro Municipal de São Paulo, São Paulo, SP, Brasil",-23.54528045,-46.6386378327257
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Edifício Itália, São Paulo, SP, Brasil",-23.54552955,-46.64357659411765
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Biblioteca Mário de Andrade, São Paulo, SP, Brasil",-23.54738975,-46.64210482783021
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Sambódromo do Anhembi, São Paulo, SP, Brasil",-23.5201591,-46.646941
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Estação da Luz, São Paulo, SP, Brasil",-23.53512225,-46.63539301511077
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Museu de Arte de São Paulo (MASP), São Paulo, SP, Brasil",-23.561409,-46.6607528
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Centro Cultural Banco do Brasil, São Paulo, SP, Brasil",-23.5475552,-46.6346871
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Parque da Independência, São Paulo, SP, Brasil",-23.58068085,-46.6093112
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Praça da Sé, São Paulo, SP, Brasil",-23.5503898,-46.6330809
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Conjunto Nacional, São Paulo, SP, Brasil",-23.55904075,-46.66023550128296
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"UPA - Vila Santa Catarina, São Paulo, SP, Brasil",-23.6567612,-46.6561865
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Teatro J. Safra, São Paulo, SP, Brasil",-23.5163523,-46.6792215
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Parque Ecológico do Tietê, São Paulo, SP, Brasil",-23.50206745,-46.53855120749404
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Shopping Aricanduva, São Paulo, SP, Brasil",-23.565902,-46.50307491040508
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Sesc Itaquera, São Paulo, SP, Brasil",-23.58095,-46.468638095570725
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Parque do Carmo, São Paulo, SP, Brasil",-23.5787082,-46.458056
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Shopping Metrô Itaquera, São Paulo, SP, Brasil",-23.54076145,-46.47049279786765
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Estádio do Corinthians (NeoQuimica Arena), São Paulo, SP, Brasil",-23.5453084,-46.4791001
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Centro de Exposições Imigrantes, São Paulo, SP, Brasil",-23.64396315,-46.629504947154565
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Pico do Jaraguá, São Paulo, SP, Brasil",-23.458333,-46.765278
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Avenida Paulista, São Paulo, SP, Brasil",-23.5558612,-46.6625362
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Edifício Copan, São Paulo, SP, Brasil",-23.54659435,-46.64453306171171
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Continental Shopping, São Paulo, SP, Brasil",-23.547523,-46.7621955
"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083,"Rua Vinte e Cinco de Março, São Paulo, SP, Brasil",-23.5392837,-46.6320647
"Shopping Interlagos, São Paulo, SP, Brasil",-23.6717075,-46.6778286,"Teatro Santander, São Paulo, SP, Brasil",-23.5928491,-46.6943788
"Shopping Interlagos, São Paulo, SP, Brasil",-23.6717075,-46.6778286,"Liberdade, São Paulo, SP, Brasil",-23.5653114,-46.6426594
"Shopping Interlagos, São Paulo, SP, Brasil",-23.6717075,-46.6778286,"Hospital São Luiz, São Paulo, SP, Brasil",-23.5921253,-46.6802154
"Shopping Interlagos, São Paulo, SP, Brasil",-23.6717075,-46.6778286,"Shopping Jardins, São Paulo, SP, Brasil",-23.56470355,-46.66918029340085
"Shopping Interlagos, São Paulo, SP, Brasil",-23.6717075,-46.6778286,"Avenida Brigadeiro Faria Lima, São Paulo, SP, Brasil",-23.567437,-46.6931773
"Shopping Interlagos, São Paulo, SP, Brasil",-23.6717075,-46.6778286,"Parque do Ibirapuera, São Paulo, SP, Brasil",-23.58771265,-46.65852139371083
"Shopping Interlagos, São Paulo, SP, Brasil",-23.6717075,-46.6778286,"Hospital das Clínicas, São Paulo, SP, Brasil",-23.557827,-46.6727323
"Shopping Interlagos, São Paulo, SP, Brasil",-23.6717075,-46.6778286,"Shopping Center Norte, São Paulo, SP, Brasil",-23.5162851,-46.61803653103877
"Shopping Interlagos, São Paulo, SP, Brasil",-23.6717075,-46.6778286,"Parque da Juventude, São Paulo, SP, Brasil",-23.50737775,-46.62177797548021
"Shopping Interlagos, São Paulo, SP, Brasil",-23.6717075,-46.6778286,"Mercado Municipal de São Paulo, São Paulo, SP, Brasil",-23.54173325,-46.62952437380088
"Shopping Interlagos, São Paulo, SP, Brasil",-23.6717075,-46.6778286,"Shopping Metrô Tatuapé, São Paulo, SP, Brasil",-23.541689,-46.57704635126976
"Shopping Interlagos, São Paulo, SP, Brasil",-23.6717075,-46.6778286,"Senac Nações Unidas, São Paulo, SP, Brasil",-23.6698233,-46.7017363
